raw name,cleaned name,first_appearance,last_appearance,count,title
Kate Maslen,Kate Maslen,2020-11-04,2022-02-08,7,Program Manager
Kate Massouni,Kate Massouni,2018-01-04,2018-01-12,2,Policy Advisor
Kate Mccallister,Kate Mccallister,2024-12-09,2024-12-09,2,Chief of Staff
Kate Mcneil,Kate Mcneil,2017-03-02,2017-05-01,2,Parliamentary Assistant
Kate Miller,Kate Miller,2014-05-28,2014-05-28,1,Member of Parliament
Kate Moir,Kate Moir,2011-01-13,2011-06-09,2,Vice President
Kate Monfett,Kate Monfett,2011-11-29,2011-11-29,1,"Assistant, Liberal Party Leader's Office"
Kate Monfette,Kate Monfette,2016-01-22,2018-10-23,16,Director of Communications
Kate Morency,Kate Morency,2024-04-02,2024-05-14,5,Investment Analyst
Kate Moussouni,Kate Moussouni,2017-11-22,2018-12-12,75,Policy Advisor
Kate Moussounni,Kate Moussouni,2018-10-29,2018-10-29,1,Policy Advisor
Kate Mousssouni,Kate Mousssouni,2018-02-08,2018-02-20,2,Policy Advisor
Kate Murdock,Kate Murdock,2021-06-18,2021-06-18,1,Senior Policy Advisor
Kate Nelson,Kate Nelson,2024-01-16,2024-01-16,1,Program Team Leader
Kate Poirier,Kate Poirier,2021-06-25,2024-12-16,3,Director General
Kate Porter,Kate Porter,2020-09-30,2020-09-30,1,"Policy Analyst, Social Development Policy"
Kate Portner Gartke,Kate Portner Gartke,2022-12-02,2022-12-02,1,Rulings Officer
Kate Power,Kate Power,2018-07-20,2019-04-09,3,Policy Advisor
Kate Procter,Kate Procter,2019-02-07,2020-06-04,2,Policy Advisor
Kate Proctor,Kate Proctor,2017-12-14,2021-03-30,185,Senior Policy Advisor
Kate Prosser,Kate Procter,2024-03-26,2024-03-26,1,Policy Advisor
Kate Purchase,Kate Purchase,2011-03-03,2018-01-29,15,Director of Communications
