raw name,cleaned name,first_appearance,last_appearance,count,title
Mahovlich Frank,Mahovlich Frank,2009-04-02,2009-04-02,1,Senator | Standing Committee Member
Mahpeep Sandhu,Maheep Sadhu,2022-09-27,2022-09-27,1,Communications Advisor
Mahtab Tait,Mahtab Tait,2022-11-17,2022-11-17,1,Director
Mai Dang,Mai Dang,2023-01-30,2023-01-30,1,Trade Commissioner
Mai Duong,Mai Duong,2024-01-23,2024-01-23,1,Manager
Mai Habib,Mai Habib,2017-05-24,2018-04-20,6,"Special Assistant, Communications"
Mai Hoang,Mai Hoang,2012-02-13,2012-02-13,1,Member of Parliament
Maia Jelowicki,Maia Jelowicki,2023-01-20,2023-01-20,1,Manager
Maia Konrad,Maia Konrad,2023-07-26,2023-07-26,1,Senior Policy Advisor
Maia Mckinley,Maia Mckinley,2021-04-26,2024-03-22,6,Senior Policy Advisor
Maia Welbourne,Maia Welbourne,2014-12-05,2020-01-21,16,Assistant Deputy Minister
Maire-claude Bibeau,Maire-claude Bibeau,2020-01-16,2020-01-16,1,"Minister, Agriculture"
Maire-france Paquet,Marie-france Paquet,2023-01-17,2023-01-17,1,Director of Operations
Maire-pier Martin,Marie-pier Martin,2023-12-04,2023-12-04,1,Senior Economist
Mairead Lavery,Mairead Lavery,2019-08-23,2025-01-17,59,President and CEO
Mairead Levy,Mairead Levy,2023-08-03,2023-08-03,1,President and CEO
Maireed Lavery,Maireed Lavery,2024-04-25,2024-04-25,1,President
Maitee Moussa,Maitee Moussa,2023-02-27,2023-02-27,1,Senior Administrative Assistant
Maj Cyr,Maj Cyr,2008-12-05,2008-12-05,1,No output
Maja Djukic,Maja Djukic,2019-03-28,2024-08-03,19,"Director General, Policy"
Maja Kostic,Maja Kostic,2023-11-02,2025-01-30,56,Director of Policy
Maja Staka,Maja Staka,2022-06-28,2022-06-28,1,Press Secretary
Maja Strika,Maja Strika,2024-10-25,2024-10-25,1,Program Advisor
Majid Charania,Majid Charania,2019-07-05,2019-07-05,1,Special Advisor to the Commissioner
Majid Jowarhi,Majid Jowhari,2020-03-10,2020-03-10,1,Member of Parliament
Majid Jowhara,Majid Jowhari,2016-05-09,2016-05-09,1,Member of Parliament
Majid Jowhari,Majid Jowhari,2016-02-03,2024-11-25,349,Member of Parliament
Majid Sowhari,Majid Sowhari,2016-03-10,2016-03-10,1,Member of Parliament
Majiid Jowari,Majid Jowhari,2023-10-11,2023-10-11,1,Member of Parliament
Majit Jowhari,Majid Jowhari,2016-02-24,2016-02-24,1,Member of Parliament
Major Andre Deschamps,Major Andre Deschamps,2011-11-24,2011-11-24,1,Assistant Chief of Staff
Major General Eric Tremblay,Major General Eric Tremblay,2015-02-24,2015-02-24,1,"Commander, CDA"
Major General Jon Vance,Major General Jon Vance,2012-11-27,2012-11-27,1,"Director of Staff, Strategic Joint Staff"
Major General Sylvain Menard,Major General Sylvain Menard,2024-02-27,2024-02-27,1,"Chief, Fighter Capability"
Major-general Jrs Boivin,Major-general Jrs Boivin,2025-02-11,2025-02-11,1,"Deputy Commander, Army"
Majory Loveys,Marjory Loveys,2018-11-14,2022-10-24,2,Advisor
Majumdar Shuvaloy,Majumdar Shuvaloy,2011-10-19,2011-10-19,1,Policy Advisor
Makhan Chowdrey,Makhan Chowdrey,2016-08-31,2016-08-31,1,Manager
Makysmetz Richard,Makysmetz Richard,2018-03-09,2018-03-09,1,Chief of Staff
Mala Khanna,Mala Khanna,2020-12-01,2025-04-22,21,Associate Deputy Minister
Malachy Schwartz,Malachy Schwartz,2023-11-16,2023-11-17,2,Social Media and Digital Advisor
Malaika Bacon-dussault,Malaika Bacon-dussault,2023-09-21,2023-09-21,1,Legal Counsel
Malaika Collette,Malaika Collette,2021-07-14,2021-07-14,1,Youth Leader
Malcolm Allan,Malcolm Allen,2013-05-29,2014-05-06,2,Member of Parliament
Malcolm Allen,Malcolm Allen,2009-02-12,2015-09-30,222,Member of Parliament
Malcolm Brown,Malcolm Brown,2008-08-26,2019-04-15,166,Deputy Minister
Malcolm Coady,Malcolm Coady,2023-07-21,2023-07-21,1,Parliamentary Assistant
Malcolm Eales,Malcolm Eales,2011-10-25,2021-08-05,2,"Director, Temporary Resident Program Delivery"
Malcolm Edwards,Malcolm Edwards,2016-12-09,2024-10-08,12,"Senior Engineer, Greening"
Malcolm Fraser,Malcolm Fraser,2012-04-25,2012-04-25,4,Director of Communications
Malcolm King,Malcolm King,2016-01-25,2016-01-25,1,Scientific Director
Malcolm Maceachern,Malcolm Maceachern,2020-02-26,2024-05-23,24,Atlantic Desk
Malcolm Mceachern,Malcolm Mceachern,2019-08-13,2024-12-04,119,"Senior Regional Advisor, Atlantic"
Malcolm Mcewen,Malcolm Mcewen,2024-03-26,2024-03-26,1,"Director, Research and Development"
Malcolm Mckechnie,Malcolm Mckechnie,2008-11-13,2009-04-20,2,Ambassador
Malcolm Montgomery,Malcolm Montgomery,2011-12-20,2012-03-20,3,Executive Assistant
Malcolm Rowe,Malcolm Rowe,2020-05-22,2020-05-22,1,"Judge, Supreme Court of Canada"
Malcom Allen,Malcolm Allen,2011-02-01,2014-05-28,13,Member of Parliament
Malcom Brown,Malcolm Brown,2010-09-13,2018-11-20,6,Deputy Minister
Malcom Coady,Malcolm Coady,2023-05-30,2023-05-30,1,Parliamentary Assistant
Malcom Edwards,Malcom Edwards,2024-11-21,2024-11-21,1,Senior Engineer
Malcom Maceachern,Malcom Maceachern,2022-04-01,2022-10-19,2,"Policy Advisor, Regional"
Malcom Mceachern,Malcom Mceachern,2021-01-28,2024-09-05,2,"Deputy Director, Operations"
Malcom Mcewan,Malcom Mcewan,2019-05-01,2019-05-01,1,Senior Research Officer
Malcomlm Allen,Malcolm Allen,2010-10-06,2010-10-06,1,Member of Parliament
Malette Jade,Malette Jade,2023-09-01,2023-09-01,1,"Director, Parliamentary Affairs"
Maley Doug,Maley Doug,2008-11-12,2008-11-12,1,Assistant Deputy Minister
Malia Chenaoui,Malia Chenaoui,2023-03-30,2025-02-06,62,Policy Advisor
Malick Sidibe,Malick Sidibe,2022-03-07,2022-03-07,1,"Director, Marine Security Operations"
Malka Silverman,Malka Silverman,2024-02-26,2024-02-26,2,Staffer
Mallika Nanduri Bhatt,Mallika Nanduri Bhatt,2017-11-30,2025-03-04,4,Associate Assistant Deputy Minister
Mallory Ament,Mallory Ament,2018-12-11,2022-10-17,6,Chief of Staff
Mallory Clyne,Mallory Clyne,2019-03-20,2019-05-09,3,Director of Communications
Maltais Ghislain,Maltais Ghislain,2014-05-30,2018-11-27,2,Senator
Mamadou Oattara,Mamadou Ouattara,2025-03-20,2025-03-20,1,Trade Commissioner
Mamadou Ouattara,Mamadou Ouattara,2024-12-16,2025-01-23,2,Trade Commissioner
Manal Bahubeshi,Manal Bahubeshi,2014-12-03,2025-04-22,74,Associate Vice President
Manal Sefrani,Manal Sefrani,2024-09-10,2024-09-10,1,Manager
Mandana Alejamshid,Mandana Alejamshid,2022-12-23,2022-12-23,1,Officer
Mandar Avsare,Mandar Avsare,2024-09-06,2024-09-06,1,Senior Project Manager
Mandy Collier,Mandy Collier,2014-02-26,2015-12-03,2,Acting Associate Director
Mandy Sheldrake,Mandy Sheldrake,2020-02-11,2020-02-11,1,"Counsellor, Congressional and International Affairs"
Mandy Van Waes,Mandy Van Waes,2014-11-19,2014-11-19,1,"Special Assistant, Parliamentary Affairs"
Manel Menouar,Manel Menouar,2018-10-11,2025-03-07,56,Senior Policy Advisor
Manel Menour,Manel Menour,2020-02-06,2020-02-06,1,Policy Advisor
Manesh Bahubeshi,Manesh Bahubeshi,2023-06-09,2023-06-09,1,Associate Vice President
Mani Deol-fallon,Mani Deol-fallon,2014-08-06,2014-08-06,1,Regional Advisor
Manik Duggar,Manik Duggar,2021-09-01,2022-01-12,6,Senior Policy Analyst
Maninder Gill,Maninder Gill,2024-01-14,2024-01-14,1,Member of Parliament
Maninder Sidhu,Maninder Sidhu,2019-12-20,2025-05-29,94,Member of Parliament
Maninderpal Singh,Maninderpal Singh,2023-10-04,2023-10-27,3,Senior Engineer
Manish Srivastava,Manish Srivastava,2023-09-19,2025-03-07,9,Senior Advisor to the Deputy Minister
Manisha Mehrota,Manisha Mehrota,2017-10-02,2017-10-02,1,Director
Manisha Mehrotra,Manisha Mehrotra,2016-05-30,2024-12-13,10,Director General
Manjeet Seth,Manjeet Seth,2016-06-14,2016-06-14,1,"Executive Director, Pesticide Management Centre"
Manjeet Sethi,Manjeet Sethi,2013-02-07,2013-02-07,1,Director
Manjeet Vinning,Manjeet Vinning,2016-02-26,2018-03-12,8,Special Assistant
