raw name,cleaned name,first_appearance,last_appearance,count,title
Ismail Tasha,Ismail Tasha,2017-01-23,2019-01-30,2,Director of Operations
Ismar Fejzic,Ismar Fejzic,2016-06-20,2016-06-20,1,Senior Financial Management Advisor
Ismat Mccosham,Ismat Mccosham,2025-04-01,2025-04-01,2,Senior Policy Analyst
Ismene Akiteretse,Ismene Akiteretse,2020-09-17,2020-09-17,1,Parliamentary Assistant
Ivan Bastasic,Ivan Bastasic,2008-08-14,2008-08-14,1,Director
Ivan Godin,Ivan Godin,2010-10-18,2010-10-18,1,Member of Parliament
Ivan Roberts,Ivan Roberts,2013-03-26,2013-03-26,1,Ambassador
Ivan Zinger,Ivan Zinger,2008-10-20,2016-11-24,2,Correctional Investigator
Ivana Kosarac,Ivana Kosarac,2021-01-18,2021-08-05,2,Manager
Ivana Ndikuriyo,Ivana Ndikuriyo,2023-06-06,2023-06-06,1,Senior Director
Ivana Spasovska,Ivana Spasovska,2020-02-05,2021-08-06,114,"Senior Special Assistant, Regional Affairs"
Ivanna Spasovska,Ivanna Spasovska,2020-04-08,2020-09-01,2,Policy Advisor
Iwrin Cotler,Iwrin Cotler,2011-10-23,2011-10-23,1,Member of Parliament
Iyad Dakka,Iyad Dakka,2016-06-07,2021-06-23,2,Manager
Iyad Kaghad,Iyad Kaghad,2019-05-14,2024-12-05,43,Policy Advisor
Iyma Lamarche,Iyma Lamarche,2021-12-17,2022-03-11,2,Legislative Assistant
Izabel Cruzoj-shulman,Izabel Czuzoj-shulman,2024-04-09,2024-04-09,1,Director of Policy
Izabel Czuzoj-shulman,Izabel Czuzoj-shulman,2016-09-08,2024-12-11,18,Director of Policy
Izabel Hurley,Izabel Hurley,2024-10-07,2024-10-07,1,Advisor
Izak Weinstein,Izak Weinstein,2023-07-21,2023-07-21,1,Policy Analyst
Izzidine El-mufti,Izzidine El-mufti,2023-11-17,2023-11-17,1,Parliamentary Affairs Advisor and Issues Manager
