raw name,cleaned name,first_appearance,last_appearance,count,title
Helena Jacek,Helena Jaczek,2024-05-07,2024-05-07,1,Member of Parliament
Helena Jaczek,Helena Jaczek,2019-12-16,2025-06-12,150,Member of Parliament
Helena Jaczyk,Helena Jaczek,2020-02-06,2020-02-06,2,Member of Parliament
Helena Kojo,Helena Kojo,2021-04-26,2024-09-11,8,Advance
Helena Konanz,Helena Konanz,2025-06-11,2025-06-11,1,Member of Parliament
Helena Olivas-bosquet,Helena Olivas-bosquet,2022-08-11,2022-08-11,1,Special Advisor
Helene Girard,Helene Girard,2015-04-20,2015-05-04,2,"Director, Africa, Middle East and Europe"
Helene Giroux,Helene Giroux,2011-03-01,2013-01-29,8,Director General
Helene Gosselin,Helene Gosselin,2009-09-29,2016-07-27,28,"Deputy Minister, Labour"
Helene Laurendau,Helene Laurendeau,2020-04-07,2020-04-07,1,Deputy Minister
Helene Laurendeau,Helene Laurendeau,2010-11-25,2021-02-18,48,Deputy Minister
Helene Laurendeaux,Helene Laurendeau,2017-10-23,2017-10-23,1,Deputy Minister
Helene Lavardiere,Helen Laverdiere,2013-06-12,2013-06-12,1,Member of Parliament
Helene Lavenrdiere,Helen Laverdiere,2014-09-23,2014-09-23,1,Member of Parliament
Helene Laverdiere,Helene Laverdiere,2011-08-16,2019-05-29,136,Member of Parliament
Helene Laverdiere Ndp Foreign Affairs C,Helene Laverdiere Ndp Foreign Affairs C,2018-02-07,2018-02-07,1,Foreign Affairs Critic
Helene Laveridere,Helene Laveridere,2017-12-07,2017-12-07,1,Member of Parliament
Helene Lavierdere,Helene Laveridere,2013-11-19,2013-11-19,1,Member of Parliament
Helene Leblanc,Helene Leblanc,2011-08-16,2015-06-04,151,Member of Parliament
Helene Leblance,Helene Leblanc,2012-02-28,2012-02-28,1,Member of Parliament
Helene Marquis,Helene Marquis,2011-11-30,2020-02-28,7,"Acting Director General, Ecosystems Management Directorate"
Helene Mcdonald,Helen Mcdonald,2008-10-24,2008-10-24,1,Assistant Deputy Minister
Helene Michaud,Helaine Michaud,2013-02-05,2013-02-05,1,Member of Parliament
Helene Payette,Helene Payette,2023-03-30,2023-10-30,6,Director
Helene Pepin,Helene Pepin,2020-09-09,2025-06-05,76,"Advisor, Industrial Technology"
Helene Picard,Helene Picard,2020-08-12,2023-02-16,3,Director General
Helene Renaud,Helene Renaud,2010-09-01,2010-09-01,4,Advisor
Helene Robichaud,Helene Robichaud,2020-05-04,2020-05-11,2,"Director General, Trade, Investment and Growth"
Hella Chkir,Hella Chkir,2017-07-12,2024-06-07,13,"Senior Investment Analyst, Strategic Innovation Fund, Operations Directorate"
Heloise Levesque-guitard,Heloise Levesque-guitard,2022-05-11,2024-11-19,3,Manager
Hema Paupiah,Hema Paupiah,2023-10-13,2023-10-13,1,Digital Transformation Lead
Hena Masjedee,Hena Masjedee,2023-02-06,2023-09-21,2,"Desk Officer, El Salvador"
Hendric Brakel,Hendric Brakel,2019-03-22,2019-03-22,1,Senior Economic Advisor
Hendrick Brake,Hendrick Brake,2019-02-04,2019-02-04,1,"Special Assistant and Stakeholder Relations Advisor, Office of the Leader of the Opposition"
Hendrick Brakel,Hendrick Brakel,2018-09-18,2021-07-23,10,Senior Policy Advisor
Hendrick Taulin,Hendrik Taulin,2025-03-31,2025-03-31,1,Senior Investment Officer
Hendrik Brackel,Henrik Brakel,2021-11-02,2021-11-02,1,Chief Economic Advisor
Hendrik Bracker,Hendrik Bracker,2021-02-17,2021-02-17,1,Senior Policy Advisor
Hendrik Brakel,Hendrik Brakel,2017-11-28,2022-03-31,212,Senior Policy Advisor
Hendrik Brakell,Hendrick Brakel,2019-02-22,2019-02-22,1,Senior Policy Advisor
Hendrik Braker,Hendrik Bracker,2020-08-11,2020-08-11,1,Senior Policy Advisor
Hendrik Brakle,Hendrik Brakle,2019-05-06,2019-05-06,2,Senior Economic Advisor
Hendrik Brokei,Hendrik Brokei,2021-02-16,2021-02-16,1,Chief Economic Advisor
Hendrik Hendrik Brakel,Hendrik Hendrik Brakel,2021-01-07,2021-01-07,1,Senior Economic Advisor
Hendrik J. Kuipers,Hendrik J. Kuipers,2017-11-08,2017-11-08,1,First Secretary and Trade Commissioner
Hendrik Taulin,Hendrik Taulin,2021-08-17,2025-03-31,3,Senior Investment Officer
Henri Borque,Henri Borque,2018-09-07,2018-09-07,1,Parliamentary Affairs Advisor
Henri Bourque,Henri Bourque,2018-08-30,2018-09-19,2,Policy Advisor
Henri Huard,Henri Huard,2021-03-19,2021-03-19,1,Senior Program Advisor
Henri Sader,Henri Sader,2011-06-08,2012-05-07,3,Legislative Affairs
Henri Sadr,Henri Sadr,2017-03-20,2017-03-20,1,Staffer to Member of Parliament
Henrik Brackel,Hendrick Brakel,2018-04-16,2018-04-16,1,Senior Policy Advisor
Henrik Brakel,Henrik Brakel,2018-02-14,2021-01-08,4,Chief Economic Advisor
Henrique Santos,Henrique Santos,2018-08-22,2018-08-22,1,"Manager, Industry and Technological Benefits"
Henry Adlam,Henry Adlam,2023-06-19,2023-06-19,1,Policy Analyst
Henry Orbach-miller,Henry Orbach-miller,2022-02-24,2022-02-24,1,Policy Analyst
Henry Paiken,Henry Paiken,2019-02-26,2019-02-26,1,Parliamentary Research Assistant
Henry Paikin,Henry Paikin,2019-04-10,2020-09-01,2,Parliamentary Affairs Advisor
Henry Smith,Henry Smith,2016-12-02,2016-12-02,1,"Senior Policy Analyst, Climate Change Analysis and Resilience"
Henry Trim,Henry Trim,2022-05-11,2022-05-11,1,Economist
Henry Wells,Henry Wells,2017-08-30,2017-08-30,1,Senior Political and Economic Relations Officer
Henry Wright,Henry Wright,2016-12-01,2018-06-07,4,Staffer
Herbert Lussier,Hubert Lussier,2016-01-27,2016-01-27,1,Assistant Deputy Minister
Heremenegilde Twagiramungu,Heremenegilde Twagiramungu,2011-07-26,2011-07-26,1,"Manager, Water Sector"
Herman Cheung,Herman Cheung,2009-11-13,2009-11-13,2,Technology and Advertising and Market Research Unit
Hermel Vienneau,Hermel Vienneau,2008-12-23,2008-12-23,1,"Vice President, New Brunswick"
Hermenegilde Twagiramungu,Hermenegilde Twagiramungu,2011-06-07,2011-10-07,5,Head
Hermine Landry,Hermine Landry,2025-03-04,2025-03-04,1,Press Attaché
Herscha Goldberg,Herscha Goldberg,2018-09-26,2018-09-26,1,Policy Advisor
Hersha Goldberg,Hersha Goldberg,2018-04-25,2018-09-26,2,Assistant to the Chief of Staff
Hersi Hajaleh,Hersi Hujaleh,2016-02-23,2016-10-18,4,Policy Advisor
Hersi Hajulah,Hersi Hajulah,2017-02-02,2017-02-02,1,"Policy Advisor, Finance Canada"
Hersi Hajuleh,Hersi Hujaleh,2016-11-30,2017-01-18,2,Policy Advisor
Hersi Halujeh,Hersi Halujeh,2016-07-19,2016-07-19,1,Policy Advisor
Hersi Helujah,Hersi Halujeh,2016-11-16,2016-11-16,1,Policy Advisor
Hersi Herjaleh,Hersi Herjaleh,2016-09-20,2016-09-20,1,Policy Advisor
Hersi Hujaleh,Hersi Hujaleh,2015-11-30,2018-10-23,286,Policy Advisor
Hersi Hujeleh,Hersi Hujaleh,2016-09-19,2016-10-27,2,Policy Advisor
Herve Dery,Herve Dery,2013-07-04,2013-07-04,1,Acting Librarian and Archivist of Canada
Hervieux-payette Celine,Hervieux-payette Celine,2014-11-18,2014-11-18,1,Senator
Hester Soles,Hester Soles,2024-05-17,2024-05-17,1,Policy and Economic Officer
Heuts Paul,Heuts Paul,2013-08-15,2015-03-09,3,Policy Advisor
Hewitt Ted,Hewitt Ted,2016-04-28,2016-04-28,1,President
Hiba Khalife,Hiba Khalife,2023-10-31,2023-10-31,1,Officer
Hibo Abdillahi,Hibo Abdillahi,2022-07-18,2022-07-18,1,Departmental Liaison
Hiilary Geller,Hillary Geller,2012-04-24,2012-04-24,1,Assistant Deputy Minister
Hilary Childs-adams,Hilary Childs-adams,2014-03-05,2014-03-05,1,Ambassador
Hilary Davis,Hilary Davis,2017-09-26,2017-09-26,3,"Special Assistant, Policy"
Hilary Dawson,Hilary Dawson,2016-06-10,2016-06-10,1,Executive Assistant
Hilary Esmonde-white,Hilary Esmonde-white,2016-01-06,2016-06-09,3,"Director, Clean Tech, Infrastructure and Life Sciences"
Hilary Flett,Hilary Flett,2021-09-04,2021-09-04,1,Executive Director
Hilary Gellar,Hilary Geller,2012-07-12,2020-02-12,6,Assistant Deputy Minister
Hilary Geller,Hilary Geller,2011-03-04,2024-04-15,186,Assistant Deputy Minister
Hilary Geller Geller,Hilary Geller Geller,2017-06-19,2017-06-19,1,"Assistant Deputy Minister, Strategic Policy"
Hilary Glller,Hillary Geller,2020-11-25,2020-11-25,1,Assistant Deputy Minister
Hilary Hedriks,Hilary Hedriks,2023-06-07,2023-06-07,1,Special Assistant to Policy and Operations | Executive Assistant to the Chief of Staff
Hilary Hendrick,Hilary Hendriks,2025-02-20,2025-02-20,1,Policy Advisor
Hilary Hendricks,Hilary Hendricks,2023-05-17,2025-02-20,5,Policy Advisor
Hilary Hendriks,Hilary Hendriks,2020-03-03,2024-11-06,10,Policy Advisor
Hilary Hove,Hilary Hove,2022-09-28,2023-10-31,6,Senior Policy Advisor
Hilary Hunter,Hilary Hunter,2021-01-27,2021-01-27,1,Environment Officer
Hilary Ibey,Hilary Ibey,2020-02-24,2024-11-06,2,Indigenous Justice Program
Hilary Lawson,Hilary Lawson,2020-04-14,2020-04-14,1,Parliamentary Secretary’s Assistant
Hilary Leftick,Hilary Leftick,2016-02-23,2025-05-29,44,"Advisor, Youth Affairs"
Hilary Martin,Hilary Martin,2023-01-10,2023-08-10,2,"Manager, Research"
Hilary Morgan,Hilary Morgan,2018-03-21,2025-03-07,19,Parliamentary Secretary
Hilary Oakman,Hilary Oakman,2023-10-25,2024-02-08,2,"Director, Aquatic Invasive Species and Species at Risk"
Hilary Paulin,Hilary Paulin,2019-03-18,2019-03-18,1,Policy Advisor
Hilary Pearce,Hilary Peirce,2025-04-03,2025-04-03,1,Policy Advisor
Hilary Peirce,Hilary Peirce,2017-02-07,2025-06-05,239,Policy Advisor
Hilary Perice,Hilary Perice,2021-03-23,2021-03-23,1,Policy Advisor
Hilary Pierce,Hilary Peirce,2020-01-29,2025-01-20,18,Policy Advisor
Hilary Thatcher,Hilary Thatcher,2021-03-31,2021-03-31,1,"Senior Director, Project Development Indigenous Infrastructure"
Hilary Travis,Hilary Travis,2016-10-18,2021-11-04,476,Senior Policy Advisor
Hill Margaret,Hill Margaret,2013-05-02,2013-05-02,1,Legislative Counsel
Hillary Flett,Hilary Flett,2021-09-03,2021-09-03,1,Executive Director
Hillary Geller,Hillary Geller,2011-09-09,2023-08-09,14,Assistant Deputy Minister
Hillary Hendricks,Hilary Hendriks,2024-10-30,2024-10-30,1,Policy Advisor
Hillary Hove,Hilary Hove,2023-10-12,2024-05-01,2,Senior Policy Advisor
Hillary Leftick,Hillary Leftick,2016-03-01,2016-07-25,2,Staffer to Minister
Hillary Morgan,Hillary Morgan,2020-02-06,2024-12-09,102,Policy Advisor
Hillary Peirce,Hillary Peirce,2020-03-19,2024-10-09,2,Senior Policy Advisor
Hillary Pierce,Hillary Pierce,2022-02-03,2024-10-04,3,Director of Policy
Hillary Thatcher,Hillary Thatcher,2018-07-25,2024-10-22,9,Executive Director
Hillary Travis,Hillary Travis,2016-11-16,2020-06-04,13,Policy Advisor
Hillman Kirsten,Hillman Kirsten,2013-05-10,2013-05-10,1,Director General
Hisham El-bihbety,Hisham El-bihbety,2019-06-10,2019-06-18,2,Chief Information Security Officer
Hissein Hirji,Hissein Hirji,2023-11-03,2023-11-03,1,Political Section
Hitesh Jain,Hitesh Jain,2012-02-07,2012-02-07,1,Manager
Hivda Morissette,Hivda Morissette,2019-04-01,2019-04-01,1,Project Finance Manager
Ho. Tony Clement,Ho. Tony Clement,2010-12-13,2010-12-13,1,"Minister, Industry"
Hoang Mai,Hoang Mai,2011-09-21,2015-09-18,83,Member of Parliament
Hoang May,Hoang Mai,2015-02-03,2015-02-03,1,Member of Parliament
Hoback Randy,Hoback Randy,2011-09-27,2020-01-30,4,Member of Parliament
Hobbs Sarah,Hobbs Sarah,2011-11-02,2011-11-02,1,Financial Economist
Hobbs Steven,Hobbs Steven,2013-09-24,2013-09-24,1,Chief of Staff
Hoda Mroue,Hoda Mroue,2023-03-03,2024-10-25,3,"Senior Programs Officer, IHA"
Hoffman Abby,Hoffman Abby,2011-10-25,2011-10-25,1,"Assistant Deputy Minister, Strategic Policy"
Hollie Fischer,Hollie Fischer,2021-04-08,2022-10-20,13,Special Advisor
Hollie Mclean,Hollie Mclean,2020-12-17,2020-12-17,1,Senior Advisor to the Vice President
Holly Cooper,Holly Cooper,2022-03-10,2022-03-10,1,"Vice President, Indigenous Relations"
Holly Dugan,Holly Dugan,2021-01-21,2022-05-17,4,Stakeholder Relations Advisor
Holly Duggan,Holly Duggan,2020-10-20,2025-05-28,225,Stakeholder Relations Advisor
Holly Duggen,Holly Duggen,2021-05-14,2021-05-27,3,Stakeholder Relations Advisor
Holly Flowers-code,Holly Flowers-code,2021-05-12,2021-05-12,2,Assistant Deputy Minister
Holly Grenier,Holly Grenier,2022-01-20,2024-04-18,5,Chief of Staff
Holly Herald,Holly Herald,2014-12-04,2014-12-04,1,Special Advisor
Holly Hunter,Holly Hunter,2009-01-21,2017-02-24,18,Policy Advisor
Holly Johnson,Holly Johnson,2024-07-31,2024-07-31,1,Special Assistant
Holly Lightfoot,Holly Lightfoot,2021-02-23,2021-02-23,1,Parks Canada
Holly Mayer,Holly Mayer,2020-04-06,2024-10-10,6,Manager
Holly Mccoubrey,Holly Mccoubrey,2019-08-22,2022-01-10,4,"Director, Americas Division"
Holly Mccourbrey,Holly Mccourbrey,2022-01-28,2022-01-28,1,Director
Holly Mccracken,Holly Mccracken,2019-05-01,2025-02-27,7,Director
Holly Mcmanus,Holly Mcmanus,2019-01-23,2019-01-23,1,General Counsel
Holly Michalchuk,Holly Michalchuk,2013-11-21,2019-05-06,5,Staffer
Holly Palen,Holly Palen,2022-01-07,2022-01-07,1,Director
Holly Pallen,Holly Pallen,2021-10-21,2021-10-21,1,Acting Director
Holly Smith,Holly Smith,2009-02-23,2009-06-25,4,Special Assistant
Holly Stardom,Holly Stardom,2019-12-19,2020-01-13,2,"Manager, Policy Development"
Hon.candice Bergen,Hon.candice Bergen,2016-02-03,2016-02-03,1,Member of Parliament
Hon.lawrence Macaulay,Hon.lawrence Macaulay,2021-04-05,2021-04-05,1,Minister
Honey Walsh,Honey Walsh,2020-06-24,2020-06-24,1,"Acting Chief, National Pleasure Craft Operator Competency Program"
Hong Mai,Hoang Mai,2012-11-06,2012-11-06,1,Member of Parliament
Hong-won Yu,Hong-won Yu,2016-01-20,2021-06-23,4,Deputy Director
Honoruable Percy Mockler,Honoruable Percy Mockler,2017-02-14,2017-02-14,1,Senator
Honourablel Dan Vandal,Honourablel Dan Vandal,2020-04-09,2020-04-09,1,"Minister, Northern Affairs"
Hoonourable Rene Cormier,Hoonourable Rene Cormier,2024-02-01,2024-02-01,1,Senator
Hoori Hamboyan,Hoori Hamboyan,2023-06-22,2023-06-22,2,Senior Policy Advisor
Horourable Lawrence Macaulay,Horourable Lawrence Macaulay,2014-02-04,2014-02-04,1,Member of Parliament
Horvath Steve,Horvath Steve,2013-02-26,2013-02-26,1,President and Chief Executive
Hosai Halim,Hosai Halim,2024-04-16,2024-11-26,5,Policy Advisor
Hosai Zurmati Halim,Hosai Zurmati Halim,2022-10-17,2024-11-28,6,Policy Advisor
Hosaizurmati Halim,Hosaizurmati Halim,2024-07-12,2024-07-12,1,Analyst
Hosaizurmati Harim,Hosaizurmati Halim,2024-06-19,2024-06-19,1,Analyst
Hossain Bianca,Hossain Bianca,2020-10-09,2023-06-28,2,Policy Advisor
Hossein Behzadi,Hossein Behzadi,2021-10-22,2021-10-22,1,"Chief, Audit and Evaluation Executive"
Houle Marie-josee,Houle Marie-josee,2023-02-15,2023-02-15,1,Federal Housing Advocate
Houngtry Thomas,Houngtry Thomas,2025-03-14,2025-03-14,1,Parliamentary Secretary
Houston Meding,Houston Meding,2016-11-22,2016-11-22,1,Policy Advisor
Hovan Baghdassarian,Hovan Baghdassarian,2024-03-05,2024-03-05,1,Executive Director
Howard Albrect,Howard Albrect,2015-04-01,2015-04-01,1,Member of Parliament
Howard Alper,Howard Alper,2008-07-10,2015-03-24,24,Chair
Howard Anglin,Howard Anglin,2011-02-24,2015-10-15,85,Chief of Staff
Howard Englin,Howard Anglin,2011-09-28,2011-09-28,1,Chief of Staff
Howard Greene,Howard Greene,2009-07-16,2009-07-16,1,Assistant Deputy Minister
Howard Jeff,Howard Jeff,2011-02-23,2011-02-23,1,Policy Advisor
Howard Migie,Howard Migie,2009-07-08,2009-07-08,3,Special Advisor
Howard Njoo,Howard Njoo,2010-10-13,2022-12-09,18,Deputy Chief Public Health Officer
Howard Pike,Howard Pike,2012-05-10,2012-05-10,1,"Manager, Operations"
Howard Sapers,Howard Sapers,2016-06-06,2016-11-24,2,Corrections Advisor
Howard Weston,Howard Wetston,2017-11-28,2020-10-26,3,Senator
Howard Wetson,Howard Wetston,2018-03-21,2019-02-19,3,Senator
Howard Wetston,Howard Wetston,2017-02-14,2022-02-01,68,Senator
Howard Wong,Howard Wong,2022-12-15,2023-06-13,3,Director
Hozai Zurmati,Hozai Zurmati,2025-01-16,2025-01-16,1,Policy Advisor
Huard Ryan,Huard Ryan,2022-07-26,2022-07-26,1,Executive Director
Hubbs Jamey,Hubbs Jamey,2018-07-10,2018-07-10,1,Assistant Superintendent
Hubert Drolet,Hubert Drolet,2016-12-07,2017-03-28,2,Team Leader
Hubert Lacroix,Hubert Lacroix,2014-05-14,2014-05-14,1,President and Chief Executive Officer
Hubert Laferriere,Hubert Laferriere,2019-01-14,2019-01-14,1,"Director, Strategic Management Division"
Hubert Lussier,Hubert Lussier,2010-05-19,2018-03-27,74,Assistant Deputy Minister
Hubert Pichet,Hubert Pichet,2009-03-10,2009-03-10,1,Policy Advisor
Hubert Saindon,Hubert Saindon,2014-08-26,2023-02-03,3,Departmental Liaison
Hubert Villeneuve,Hubert Villeneuve,2023-12-11,2024-01-09,2,Senior Policy Advisor
Hugh Adsett,Hugh Adsett,2016-11-01,2016-11-02,2,Deputy Legal Advisor and Director General
Hugh Cheetham,Hugh Cheetham,2016-01-22,2016-01-22,4,General Counsel
Hugh Hicks,Hugh Hicks,2017-12-19,2018-12-12,8,"Manager, Economic Development"
Hugh Jones,Hugh Jones,2021-07-23,2021-07-23,2,Intern
Hugh Langley,Hugh Langley,2016-12-14,2022-06-15,2,"Coordinator, Scientific Programs"
Hugh Pouliot,Hugh Pouliot,2014-10-03,2016-05-17,3,Staffer
Hugh Robertson,Hugh Robertson,2020-11-13,2020-11-13,1,Director General
Hugh Segal,Hugh Segal,2010-10-05,2014-05-27,24,Senator
Hughe Vaillancourt,Hughe Vaillancourt,2016-05-03,2016-05-03,1,"Chief of Finance, Payments"
Hughes Carol,Hughes Carol,2017-02-01,2017-02-01,1,Member of Parliament
Hughes Morand,Hughes Morand,2020-09-28,2020-09-28,1,Deputy Director
Hughes St-pierre,Hughes St-pierre,2020-11-02,2020-11-02,1,Chief Financial Officer and Comptroller
Hughes Vaillancourt,Hughes Vaillancourt,2015-09-10,2018-06-26,5,"Director, Payment Policy"
Hugo Alvarez,Hugo Alvarez,2024-05-01,2024-05-01,1,Press Secretary and Communications Advisor
Hugo Berthiaume,Hugo Berthiaume,2018-10-24,2018-12-11,6,Staffer
Hugo Berthiaume Berthiaume,Hugo Berthiaume Berthiaume,2021-03-17,2021-03-17,1,Parliamentary Secretary
Hugo Fontaine,Hugo Fontaine,2012-05-29,2014-09-24,6,Member's Assistant
Hugo Gherbavaz,Hugo Gherbavaz,2014-11-18,2014-11-18,1,Environmental Assessment Advisor
Hugo Gherbavez,Hugo Gherbavez,2013-11-29,2013-11-29,1,Environment Assessment Advisor
Hugo Hamel,Hugo Hamel,2021-01-26,2021-01-26,1,Acting Manager
Hugo Lalonde,Hugo Lalonde,2024-11-26,2024-11-26,1,Senior Director
Hugo Morand,Hugo Morand,2020-07-24,2021-03-09,3,Deputy Director
Hugo Page,Hugo Page,2022-06-29,2024-02-16,4,Assistant Commissioner and Chief Financial Officer
Hugo Paquette,Hugo Paquette,2016-10-13,2016-10-13,1,Staffer
Hugo Robillard,Hugo Robillard,2024-05-29,2024-05-29,2,Senior Program Engineer
Hugues Gilbert,Hugues Gilbert,2009-01-12,2009-03-12,2,"Director, Policy and External Relations"
Hugues Leroux,Hugues Leroux,2009-02-18,2014-11-10,3,Trade Officer
Hugues Vaillaincourt,Hugues Vaillancourt,2024-07-24,2024-07-24,1,Director General
Hugues Vaillancourt,Hugues Vaillancourt,2016-03-31,2024-10-21,41,Director General
Hugues Villancourt,Hugues Villancourt,2021-10-13,2021-10-13,1,"Director General, Social Policy Directorate"
Huguette Beaupre,Huguette Beaupre,2011-05-19,2011-10-13,2,Program Manager
Huguette Labelle,Huguette Labelle,2018-05-29,2018-06-18,2,"Independent Advisory Board, Senate Appointment"
Hui Hang,Hui Hang,2024-08-01,2024-08-28,2,"Director of Operations, Western Operations"
Hui Peng,Hui Peng,2018-10-10,2018-10-10,1,Senior Program Engineer
Hujaleh Hersi,Hujaleh Hersi,2016-02-23,2016-06-06,2,Policy Advisor
Humayun Soomro,Humayun Soomro,2019-08-13,2019-08-13,1,Economist
Humna Shaikh,Humna Shaikh,2018-03-29,2020-07-03,4,Parliamentary Secretary
Hunter Lindsay,Hunter Lindsay,2016-10-25,2016-10-25,1,Ontario Regional Desk
Hunter Too Too,Hunter Tootoo,2016-03-21,2016-03-21,1,Member of Parliament
Hunter Tootoo,Hunter Tootoo,2015-11-17,2019-05-07,68,Member of Parliament
Huntley Johnston,Huntley Johnston,2024-02-23,2024-02-23,1,Permits Officer
Hurl David,Hurl David,2013-05-14,2013-05-14,1,"Policy Advisor, Opposition Research"
Hursh Jaswal,Hursh Jaswal,2012-02-22,2023-02-10,52,Chief of Staff
Husain Aboghodieh,Husain Aboghodieh,2021-12-06,2023-05-30,70,Policy Advisor
Hussain Aboghodieh,Husain Aboghodieh,2022-02-10,2022-02-10,2,Policy Advisor
Hussey Richard,Hussey Richard,2019-10-11,2019-10-11,1,Director
Huzaif Qaisar,Huzaif Qaisar,2022-10-17,2024-01-18,5,"Special Assistant, Communications"
Hyon Ju Li,Hyon Ju Yi,2023-02-06,2023-02-06,1,Trade Commissioner
Hyon Ju Yi,Hyon Ju Yi,2023-01-30,2024-08-21,2,Trade Commissioner
Hyonju Yi,Hyon Ju Yi,2023-02-24,2023-02-24,1,Trade Commissioner
